Lake Name,Township,STN,Site ID,Site Description,Latitude (DMS),Long (DMS),Date (DD-MMM-YY),Calcium (mg/L)
MANITOUWABING LAKE,MCKELLAR,2973,23,East of Hurdville,452618,795438,10-Oct-20,4.2
MANITOUWABING LAKE,MCKELLAR,2973,23,East of Hurdville,452618,795438,02-Jun-21,4.1
MANITOUWABING LAKE,MCKELLAR,2973,23,East of Hurdville,452618,795438,18-May-22,4
MANN LAKE,,7474,1,"Mid lake, deep spot",451110,763907,20-Jul-11,8.7
MANSELL LAKE,LAKE OF BAYS,7453,1,Centre - NW arm,452518,790148,18-May-08,2
MANSELL LAKE,LAKE OF BAYS,7453,1,Centre - NW arm,452518,790148,21-May-09,1.4
MANSELL LAKE,LAKE OF BAYS,7453,1,Centre - NW arm,452518,790148,25-May-10,1.5
MANSELL LAKE,LAKE OF BAYS,7453,1,Centre - NW arm,452518,790148,18-Jun-11,1.4
MANSELL LAKE,LAKE OF BAYS,7453,1,Centre - NW arm,452518,790148,23-May-12,1.6
MANSELL LAKE,LAKE OF BAYS,7453,1,Centre - NW arm,452518,790148,18-May-13,1.3
MANSELL LAKE,LAKE OF BAYS,7453,1,Centre - NW arm,452518,790148,16-Jun-14,1.7
MANSELL LAKE,LAKE OF BAYS,7453,1,Centre - NW arm,452518,790148,23-May-16,1.7
MANSELL LAKE,LAKE OF BAYS,7453,1,Centre - NW arm,452518,790148,28-Jun-17,1.7
MANSELL LAKE,LAKE OF BAYS,7453,1,Centre - NW arm,452518,790148,21-May-18,1.7
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,12-May-08,5.4
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,25-Apr-09,4.8
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,19-Apr-10,5.8
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,08-May-11,5.2
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,19-May-12,6.2
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,03-Jun-13,4.7
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,02-Jun-14,6
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,14-May-15,5
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,24-May-16,5.5
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,23-May-17,5.5
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,14-May-18,5.6
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,29-May-19,5
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,13-May-20,4.9
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,17-May-21,5.9
MAPLE LAKE,ALGONQUIN HIGHLANDS,2982,3,"Mid Lake, deep spot",450549,784014,24-May-22,6.4
MAPLE LAKE,SEGUIN,2983,1,"Mid Lake, deep spot",452201,794758,12-May-12,2.1
MAPLE LAKE,SEGUIN,2983,1,"Mid Lake, deep spot",452201,794758,11-May-13,2
MAPLE LAKE,SEGUIN,2983,7,"Mid lake, deep spot",452200,794752,21-Aug-17,2.4
MAPLE LAKE,SEGUIN,2983,7,"Mid lake, deep spot",452200,794752,12-Jun-18,2.6
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,18-May-08,3.4
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,10-May-09,2.8
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,09-May-10,3.2
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,23-May-11,2.9
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,09-Apr-12,3.1
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,18-May-14,3.4
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,03-May-15,3.2
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,02-May-16,3.1
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,28-May-17,3
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,14-May-18,3.2
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,11-May-19,3.2
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,15-May-20,2.6
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,15-May-21,3.2
MAPLE LAKE,MCKINNON,7130,1,"S end, deep spot",460937,815510,08-May-22,3.3
MARGARET LAKE (CLEAR),RIDOUT,2995,2,"Mid lake, deep spot",450844,785252,23-Aug-21,1.4
MARGARET LAKE (CLEAR),RIDOUT,2995,2,"Mid lake, deep spot",450844,785252,08-May-22,1.2
MARION LAKE,MEDORA,3005,1,mid lake,450647,793555,08-Jun-09,6
MARKS LAKE,UNORGANIZED,7610,1,Mid Lake- Deep Spot,482042,901436,17-May-15,4.2
MARKS LAKE,UNORGANIZED,7610,1,Mid Lake- Deep Spot,482042,901436,28-May-16,3.5
MARKS LAKE,UNORGANIZED,7610,1,Mid Lake- Deep Spot,482042,901436,27-Jun-17,3.7
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,13-May-11,47.7
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,12-Jun-11,43.8
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,07-Jul-11,34.7
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,15-Aug-11,24.8
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,18-Sep-11,22.8
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,20-Oct-11,23.2
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,06-May-12,46.9
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,10-Jun-12,45.5
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,10-Jul-12,41.4
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,21-Aug-12,34.2
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,20-May-13,48.8
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,23-Jun-13,46.3
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,09-Jul-13,39.6
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,06-Aug-13,29.9
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,17-May-14,55.8
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,30-Jun-14,40.1
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,22-Jul-14,35.2
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,10-May-15,56.5
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,22-Jun-15,55.1
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,23-Jul-15,45.7
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,08-May-16,46.8
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,17-Jun-16,44.5
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,17-Jun-16,44.5
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,19-Jul-16,29.6
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,13-May-17,46.7
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,12-Jun-17,46.2
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,17-Jul-17,42
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,21-May-18,52.8
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,17-Jun-18,44.9
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,22-May-19,49.8
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,15-Jul-19,45.9
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,18-Sep-19,46.5
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,19-Oct-20,30.9
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,18-May-21,42.7
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,11-Jun-21,39
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,19-Jul-21,34
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,16-May-22,46.2
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,14-Jun-22,39.6
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,18-Jul-22,33.8
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,15-Aug-22,32.6
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,12-Sep-22,33.7
MARL LAKE,BRANT,7170,1,"Mid Lake, deep spot",440953,810304,11-Oct-22,38.8
MARSHALL LAKE,FALCONER,7471,1,East basin-deep spot,460836,801221,12-May-09,2.5
MARSHALL LAKE,FALCONER,7471,1,East basin-deep spot,460836,801221,04-Jun-10,4
MARTIN LAKE (MARTIN'S),SEGUIN,3028,1,Deep spot,452143,795102,25-May-08,1.3
MARTIN LAKE (MARTIN'S),SEGUIN,3028,1,Deep spot,452143,795102,21-Jun-09,1
MARTIN LAKE (MARTIN'S),SEGUIN,3028,2,"Mid lake, deep spot",452143,795059,06-Jun-18,1.5
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,18-Sep-08,2.7
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,24-May-09,2.3
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,23-May-10,2.9
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,04-Jun-11,2.3
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,12-May-12,2.8
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,26-May-13,2.3
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,01-Jun-14,2.7
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,17-May-15,2.3
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,28-May-16,2.7
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,08-Jun-17,2.7
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,03-Jun-18,2.8
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,21-Jun-19,2.2
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,18-Jun-20,3
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,21-May-21,2.8
MARY LAKE,STEPHENSON,3032,2,N of Crown Is.,451411,791557,23-May-22,2.9
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,18-Sep-08,51.9
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,29-Oct-08,45.2
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,31-May-09,51.7
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,30-May-10,50.5
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,02-Jul-10,24.6
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,30-May-11,51.5
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,27-Jun-11,46.6
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,26-Jul-11,40.1
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,25-Aug-11,38.5
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,23-Sep-11,37.9
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,13-Oct-11,42.7
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,27-May-12,52.1
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,22-Jun-12,49.8
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,25-Jul-12,38
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,23-Aug-12,38.4
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,20-Jun-13,51.2
MARY LAKE,KING,7239,1,"Mid Lake, deep spot",435708,793246,23-Jul-13,42.2
MASON LAKE,PROUDFOOT,3039,1,"Mid Lake, deep spot",453800,791400,20-Jun-10,1.7
MASON LAKE,PROUDFOOT,3039,1,"Mid Lake, deep spot",453800,791400,12-May-11,1.5
MASON LAKE,PROUDFOOT,3039,1,"Mid Lake, deep spot",453800,791400,09-Jun-12,2
MASON LAKE,PROUDFOOT,3039,1,"Mid Lake, deep spot",453800,791400,26-May-13,1.6
MASON LAKE,PROUDFOOT,3039,1,"Mid Lake, deep spot",453800,791400,19-May-14,2
MASON LAKE,PROUDFOOT,3039,1,"Mid Lake, deep spot",453800,791400,14-Jun-15,1.6
MASON LAKE,PROUDFOOT,3039,1,"Mid Lake, deep spot",453800,791400,23-May-16,1.9
MASON LAKE,PROUDFOOT,3039,1,"Mid Lake, deep spot",453800,791400,14-Jun-17,1.7
MASON LAKE,PROUDFOOT,3039,1,"Mid Lake, deep spot",453800,791400,26-May-18,1.8
MASON LAKE,PROUDFOOT,3039,1,"Mid Lake, deep spot",453800,791400,19-Jun-19,1.3
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,24-May-09,1.8
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,17-May-10,1.8
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,12-May-11,2
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,07-May-12,2.2
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,17-May-13,1.9
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,17-May-15,2
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,20-May-16,2.1
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,14-May-17,2.1
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,06-Jun-18,1.9
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,17-Jun-19,1.5
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,23-May-20,1.9
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,1,Deep spot,464700,803600,23-Apr-21,2
MATAGAMASI LAKE,RATHBUN-MACKELCAN,3043,3,South end - goalscarp Island,464544,803628,20-May-08,2.5
MATINENDA LAKE,SCARFE,3051,2,Stover's Point,462062,825625,25-May-08,2.5
MATINENDA LAKE,SCARFE,3051,2,Stover's Point,462062,825625,24-May-09,2.3
MATINENDA LAKE,SCARFE,3051,2,Stover's Point,462062,825625,22-May-10,2.5
MATINENDA LAKE,SCARFE,3051,2,Stover's Point,462062,825625,31-May-11,2
MATINENDA LAKE,SCARFE,3051,2,Stover's Point,462062,825625,24-May-12,2.3
MATINENDA LAKE,SCARFE,3051,2,Stover's Point,462062,825625,30-May-13,2.3
MATINENDA LAKE,SCARFE,3051,2,Stover's Point,462062,825625,01-Jun-14,2.5
MATINENDA LAKE,SCARFE,3051,2,Stover's Point,462062,825625,01-Jun-15,2.4
MATINENDA LAKE,SCARFE,3051,2,Stover's Point,462062,825625,08-Jun-16,2.3
MATINENDA LAKE,SCARFE,3051,3,Bakers Bay-deep spot,462321,825343,25-May-08,2.7
MATINENDA LAKE,SCARFE,3051,3,Bakers Bay-deep spot,462321,825343,24-May-09,1.4
MATINENDA LAKE,SCARFE,3051,3,Bakers Bay-deep spot,462321,825343,22-May-10,2.6
MATINENDA LAKE,SCARFE,3051,3,Bakers Bay-deep spot,462321,825343,31-May-11,2.2
MATINENDA LAKE,SCARFE,3051,3,Bakers Bay-deep spot,462321,825343,24-May-12,2.7
MATINENDA LAKE,SCARFE,3051,3,Bakers Bay-deep spot,462321,825343,30-May-13,2.5
MATINENDA LAKE,SCARFE,3051,3,Bakers Bay-deep spot,462321,825343,01-Jun-14,2.7
MATINENDA LAKE,SCARFE,3051,3,Bakers Bay-deep spot,462321,825343,01-Jun-15,2.6
MATINENDA LAKE,SCARFE,3051,3,Bakers Bay-deep spot,462321,825343,08-Jun-16,2.5
MATINENDA LAKE,SCARFE,3051,4,MacDonalds Bay,461834,825732,25-May-08,2.4
MATINENDA LAKE,SCARFE,3051,4,MacDonalds Bay,461834,825732,24-May-09,2
MATINENDA LAKE,SCARFE,3051,4,MacDonalds Bay,461834,825732,22-May-10,2.4
MATINENDA LAKE,SCARFE,3051,4,MacDonalds Bay,461834,825732,31-May-11,1.9
MATINENDA LAKE,SCARFE,3051,4,MacDonalds Bay,461834,825732,24-May-12,2.4
MATINENDA LAKE,SCARFE,3051,4,MacDonalds Bay,461834,825732,30-May-13,2.1
MATINENDA LAKE,SCARFE,3051,4,MacDonalds Bay,461834,825732,01-Jun-14,2.4
MATINENDA LAKE,SCARFE,3051,4,MacDonalds Bay,461834,825732,01-Jun-15,2.3
MATINENDA LAKE,SCARFE,3051,4,MacDonalds Bay,461834,825732,08-Jun-16,2.3
MATINENDA LAKE,SCARFE,3051,5,68 Bay,462406,830139,25-May-08,2.7
MATINENDA LAKE,SCARFE,3051,5,68 Bay,462406,830139,24-May-09,2.1
MATINENDA LAKE,SCARFE,3051,5,68 Bay,462406,830139,22-May-10,2.4
MATINENDA LAKE,SCARFE,3051,5,68 Bay,462406,830139,31-May-11,2.1
MATINENDA LAKE,SCARFE,3051,5,68 Bay,462406,830139,24-May-12,2.4
MATINENDA LAKE,SCARFE,3051,5,68 Bay,462406,830139,30-May-13,2.4
MATINENDA LAKE,SCARFE,3051,5,68 Bay,462406,830139,01-Jun-14,2.6
MATINENDA LAKE,SCARFE,3051,5,68 Bay,462406,830139,01-Jun-15,2.4
MATINENDA LAKE,SCARFE,3051,5,68 Bay,462406,830139,08-Jun-16,2.3
MATINENDA LAKE,SCARFE,3051,6,MacDonaldsBay-LeesIs,461877,825709,24-May-09,2
MATINENDA LAKE,SCARFE,3051,6,MacDonaldsBay-LeesIs,461877,825709,31-May-11,1.9
MATINENDA LAKE,SCARFE,3051,6,MacDonaldsBay-LeesIs,461877,825709,24-May-12,2.2
MATINENDA LAKE,SCARFE,3051,6,MacDonaldsBay-LeesIs,461877,825709,30-May-13,2.2
MATINENDA LAKE,SCARFE,3051,6,MacDonaldsBay-LeesIs,461877,825709,01-Jun-14,2.3
MATINENDA LAKE,SCARFE,3051,6,MacDonaldsBay-LeesIs,461877,825709,01-Jun-15,2.3
MATINENDA LAKE,SCARFE,3051,6,MacDonaldsBay-LeesIs,461877,825709,08-Jun-16,2.3
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,18-May-08,8.3
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,29-Jun-09,7.3
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,24-May-10,7.7
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,21-May-12,7.7
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,20-May-13,7.3
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,19-May-14,7.8
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,18-May-15,8.1
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,23-May-16,8.1
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,22-May-17,7.7
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,21-May-18,8.1
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,20-May-19,7.2
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,17-May-20,6.7
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,25-May-21,7.5
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,2,"Lower lake, Mid-lake",445222,771059,05-Jun-22,7.3
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,29-Oct-08,7.8
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,29-Jun-09,7.7
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,18-Jun-10,8
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,06-Jun-11,7.2
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,21-May-12,8
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,09-Jun-13,7.5
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,08-Jun-14,8.1
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,07-Jun-15,8.5
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,29-Jun-16,8
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,19-Jun-17,7.7
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,03-Jun-18,8.2
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,29-Jun-19,7.7
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,20-Jul-20,7.7
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,04-Jul-21,8.9
MAZINAW LAKE,"DENBIGH, ABINGER & ASHBY",6529,4,"Upper, Campbell Bay",445630,771030,16-Jul-22,7.6
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,18-Sep-08,3.8
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,24-May-09,3.2
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,29-May-10,3.8
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,06-Jun-11,3.4
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,08-Jun-12,3.9
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,03-Jul-13,3.8
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,29-May-14,4.1
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,13-Jun-16,3.7
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,13-Jun-16,3.7
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,04-May-17,3.9
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,23-May-18,3.9
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,24-May-19,4.2
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,03-Jun-20,3.8
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,12-Jun-21,3.8
MCCARROLL LAKE (McCARREL),MEREDITH,3067,1,"Stn 1, W end",462652,835601,24-May-22,3.8
MCCHARLES LAKE,GRAHAM,3072,1,Sudbury MCC-1,462318,811326,25-May-22,91.1
MCCONNELL LAKE,BOYS,7156,1,"Mid Lake, deep spot",494354,944647,04-Sep-08,3.2
MCCREA LAKE,BLEZARD,3085,3,Sudbury-deep spot MCR-1,463456,805956,25-May-22,10
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,12-Jun-13,58.8
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,12-Jul-13,53.9
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,25-May-14,57.9
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,22-Jun-14,35.8
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,20-Jul-14,57.1
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,06-May-15,58.4
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,26-Jun-15,55
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,09-May-16,55.1
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,22-Jun-16,54.7
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,22-Jun-16,54.7
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,20-Jul-16,49.3
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,31-May-17,57.9
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,19-Jul-17,59.6
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,24-May-18,55
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,20-Jun-18,58.8
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,30-May-19,50.6
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,18-Jun-19,55.9
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,15-Jul-19,59.6
MCCULLOUGH LAKE,CHATSWORTH,6855,1,"Main Basin, deep spot",442129,805510,13-May-20,57.2
